CustomerID,Recency,Frequency,Monetary,AvgOrderValue,OrderValueStd,MinOrderValue,MaxOrderValue,TotalQuantity,FirstPurchase,LastPurchase,CustomerLifetime,R_Score,F_Score,M_Score,RFM_Score,RFM_Value,Segment,Churned,Churn_Probability,Churn_Risk
13850,129,1,1570.48,17.070434782608697,4.651910375163852,8.2,30.599999999999998,942,2011-08-02 14:04:00,2011-08-02 14:04:00,0,2,1,4,214,2.3333333333333335,Lost,1,0.9797981281613347,High
13851,96,3,1606.98,20.86987012987013,17.160742108654684,6.8,118.80000000000001,1033,2011-02-24 17:18:00,2011-09-05 12:36:00,192,2,3,4,234,3.0,About to Sleep,1,0.9769049241721851,High
13853,57,1,970.54,46.21619047619048,39.48562858511822,9.36,175.2,304,2011-10-13 14:18:00,2011-10-13 14:18:00,0,3,1,4,314,2.6666666666666665,Lost,0,0.004006734006734007,Low
13854,9,24,6456.92,67.25958333333334,60.70474489243935,6.8,350.4,1508,2010-12-09 10:48:00,2011-12-01 09:06:00,356,5,5,5,555,5.0,Champions,0,0.0,
13856,169,3,150.9,13.718181818181819,7.166424238323905,8.5,30.599999999999998,150,2011-05-20 13:13:00,2011-06-24 10:03:00,34,2,3,1,231,2.0,Lost,1,0.986111396381777,High
13858,57,1,216.17,19.651818181818182,6.440111517950317,10.2,30.599999999999998,75,2011-10-13 16:17:00,2011-10-13 16:17:00,0,3,1,2,312,2.0,Promising,0,0.0,
13859,326,1,201.16,7.184285714285714,4.38536744401739,1.68,19.9,129,2011-01-17 16:14:00,2011-01-17 16:14:00,0,1,1,1,111,1.0,Lost,1,0.9999466835351527,High
13860,1,5,1186.53,16.479583333333334,5.028690764986365,4.68,29.880000000000003,539,2011-09-14 09:27:00,2011-12-08 12:57:00,85,5,4,4,544,4.333333333333333,Champions,0,0.005,Low
13862,18,8,2182.96,15.818550724637682,6.143270551322912,6.8,45.0,1640,2011-01-11 15:13:00,2011-11-21 16:24:00,314,4,5,5,455,4.666666666666667,Champions,0,0.0,
13863,248,1,281.88,14.83578947368421,5.080195004775871,7.800000000000001,30.0,222,2011-04-06 10:20:00,2011-04-06 10:20:00,0,1,1,2,112,1.3333333333333333,Lost,1,0.9997217380605739,High
13865,58,4,437.81,16.215185185185184,3.6876533818117263,6.6000000000000005,25.5,199,2011-02-23 12:04:00,2011-10-12 13:31:00,231,3,4,3,343,3.3333333333333335,Loyal Customers,0,0.0,
13866,74,1,145.67000000000002,20.810000000000002,8.302045932579912,11.5,34.68,57,2011-09-26 14:54:00,2011-09-26 14:54:00,0,2,1,1,211,1.3333333333333333,Lost,0,0.053115116201520644,Low
13867,31,3,941.34,16.514736842105265,7.970262387073402,8.2,63.6,496,2011-05-05 17:28:00,2011-11-08 15:48:00,186,4,3,4,434,3.6666666666666665,Potential Loyalists,0,0.0,
13868,39,1,476.07,15.869,9.698321699815047,1.45,47.7,415,2011-11-01 12:45:00,2011-11-01 12:45:00,0,3,1,3,313,2.3333333333333335,Lost,0,0.005,Low
13869,123,4,3019.9,10.032890365448505,5.853110052323196,0.42,35.7,1704,2010-12-17 15:14:00,2011-08-08 13:53:00,233,2,4,5,245,3.6666666666666665,Loyal Customers,1,0.9771964978698792,High
13870,2,8,2096.04,19.054909090909092,12.082740571427921,5.04,102.0,1111,2011-02-25 09:09:00,2011-12-07 13:23:00,285,5,5,5,555,5.0,Champions,0,0.0,
13871,23,13,6251.25,18.943181818181817,9.228262548437293,5.04,67.2,2794,2011-02-04 09:30:00,2011-11-17 10:49:00,286,4,5,5,455,4.666666666666667,Champions,0,0.0,
13873,120,3,376.85,17.129545454545454,4.877234264341222,6.959999999999999,30.0,139,2011-02-03 09:37:00,2011-08-12 10:08:00,190,2,3,2,232,2.3333333333333335,About to Sleep,1,0.9859124957210083,High
13874,358,1,348.95,21.809375,16.55989350559558,10.5,81.6,174,2010-12-16 18:20:00,2010-12-16 18:20:00,0,1,1,2,112,1.3333333333333333,Lost,1,0.9997217380605739,High
13875,54,5,1708.82,17.0882,17.61450615346065,4.5600000000000005,178.20000000000002,1215,2011-02-11 15:39:00,2011-10-17 09:36:00,247,3,4,5,345,4.0,Loyal Customers,0,0.0,
13876,64,1,98.80000000000001,16.46666666666667,4.451816108810725,12.600000000000001,23.8,34,2011-10-07 10:22:00,2011-10-07 10:22:00,0,3,1,1,311,1.6666666666666667,Promising,0,0.0014371980676328503,Low
13877,86,1,17.4,17.4,,17.4,17.4,12,2011-09-14 15:49:00,2011-09-14 15:49:00,0,2,1,1,211,1.3333333333333333,Lost,0,0.029822500394499424,Low
13878,55,1,1133.83,39.09758620689655,22.58621429342187,9.959999999999999,99.60000000000001,359,2011-10-16 12:19:00,2011-10-16 12:19:00,0,3,1,4,314,2.6666666666666665,Lost,0,0.01015704816816465,Low
13880,21,13,3112.98,19.33527950310559,9.158891926845723,5.04,59.400000000000006,1789,2010-12-07 14:00:00,2011-11-18 13:44:00,345,4,5,5,455,4.666666666666667,Champions,0,0.0,
13881,4,16,4342.16,48.78831460674157,31.15326804088409,8.5,136.0,1530,2011-02-01 10:14:00,2011-12-06 12:50:00,308,5,5,5,555,5.0,Champions,0,0.0,
13882,3,5,1016.0,17.220338983050848,7.72365331774831,3.4799999999999995,33.0,756,2011-10-06 15:28:00,2011-12-07 11:16:00,61,5,4,4,544,4.333333333333333,Champions,0,0.004548929663608562,Low
13883,11,5,2439.83,18.072814814814816,7.423182389905876,6.8,51.0,1329,2011-03-31 17:17:00,2011-11-29 10:45:00,242,5,4,5,545,4.666666666666667,Champions,0,0.0,
13884,7,5,774.85,13.35948275862069,10.63321697495822,0.85,69.3,299,2011-03-01 13:40:00,2011-12-02 16:30:00,276,5,4,4,544,4.333333333333333,Champions,0,0.0,
13885,189,2,455.8,16.881481481481483,5.786708047628637,6.6000000000000005,31.8,178,2011-05-23 08:52:00,2011-06-03 15:07:00,11,1,3,3,133,2.3333333333333335,At Risk,1,0.9971978614996797,High
13886,71,1,218.56,15.611428571428572,3.725873892623886,9.959999999999999,20.0,124,2011-09-29 13:17:00,2011-09-29 13:17:00,0,3,1,2,312,2.0,Promising,0,0.00475199663724254,Low
13887,204,1,349.55,18.397368421052633,7.294246470948688,9.959999999999999,32.7,147,2011-05-19 17:22:00,2011-05-19 17:22:00,0,1,1,2,112,1.3333333333333333,Lost,1,1.0,High
13888,120,2,544.92,15.136666666666665,5.484197558179579,2.5,30.0,250,2011-05-05 14:41:00,2011-08-12 10:13:00,98,2,3,3,233,2.6666666666666665,About to Sleep,1,0.9903146274254003,High
13889,93,1,416.90000000000003,27.793333333333337,13.277328510696435,14.850000000000001,50.400000000000006,146,2011-09-08 09:13:00,2011-09-08 09:13:00,0,2,1,3,213,2.0,Lost,1,0.9927559798686323,High
13890,1,10,1871.0600000000002,17.1656880733945,5.826258625264376,3.1,39.599999999999994,830,2010-12-16 09:31:00,2011-12-08 15:36:00,357,5,5,5,555,5.0,Champions,0,0.0,
13892,27,4,436.53,18.979565217391304,15.349616068121545,3.04,61.199999999999996,395,2011-04-07 12:04:00,2011-11-13 11:50:00,219,4,4,3,443,3.6666666666666665,Loyal Customers,0,0.0,
13893,298,1,754.8,39.72631578947368,67.64363189297654,15.9,306.0,140,2011-02-15 11:30:00,2011-02-15 11:30:00,0,1,1,3,113,1.6666666666666667,Lost,1,0.9970101351351351,High
13894,24,3,475.55,19.022000000000002,8.210753619491939,7.800000000000001,45.0,281,2011-02-02 12:54:00,2011-11-16 09:44:00,286,4,3,3,433,3.3333333333333335,Potential Loyalists,0,0.0,
13895,28,4,2320.37,20.354122807017543,11.596007385165823,6.8,81.6,1167,2011-06-28 10:17:00,2011-11-11 16:57:00,136,4,4,5,445,4.333333333333333,Champions,0,0.0,
13897,50,1,311.16,18.303529411764707,9.833140991804495,9.36,53.1,200,2011-10-20 14:30:00,2011-10-20 14:30:00,0,3,1,2,312,2.0,Promising,0,0.0,
13898,326,1,155.93,12.994166666666667,5.782912852586148,4.5600000000000005,22.5,133,2011-01-18 10:28:00,2011-01-18 10:28:00,0,1,1,1,111,1.0,Lost,1,1.0,High
13899,16,2,337.52,18.75111111111111,6.0597776011305395,10.2,39.6,152,2011-03-10 09:30:00,2011-11-23 13:40:00,258,4,3,2,432,3.0,Potential Loyalists,0,0.0,
13900,183,3,713.25,17.396341463414632,14.705145486546122,5.04,102.0,428,2011-03-22 10:13:00,2011-06-09 19:26:00,79,1,3,3,133,2.3333333333333335,At Risk,1,0.9974594839856097,High
13901,72,5,2582.7400000000002,18.58086330935252,8.662147747361642,4.5600000000000005,46.8,1494,2011-01-25 09:01:00,2011-09-28 14:48:00,246,2,4,5,245,3.6666666666666665,Loyal Customers,0,0.042631355925877946,Low
13904,37,2,332.64,12.793846153846154,4.275716620098275,5.04,19.799999999999997,332,2011-02-18 11:18:00,2011-11-02 13:41:00,257,3,3,2,332,2.6666666666666665,Need Attention,0,0.0,
13908,80,4,2113.15,17.908050847457627,9.945815188212386,6.8,83.0,1261,2011-03-08 12:04:00,2011-09-21 11:49:00,196,2,4,5,245,3.6666666666666665,Loyal Customers,0,0.03411674755788176,Low
13911,144,8,2037.31,15.434166666666666,5.747376439861568,5.04,39.8,1415,2011-02-04 14:46:00,2011-07-18 13:30:00,163,2,5,5,255,4.0,Loyal Customers,1,0.9935645715196614,High
13914,12,2,604.83,19.510645161290324,11.27868991667734,6.64,59.400000000000006,331,2011-11-03 16:28:00,2011-11-28 10:35:00,24,5,3,3,533,3.6666666666666665,Potential Loyalists,0,0.0025733548168249665,Low
13917,50,2,272.04,15.113333333333335,7.703667575749038,2.2800000000000002,30.599999999999998,228,2011-06-01 12:46:00,2011-10-21 09:56:00,141,3,3,2,332,2.6666666666666665,Need Attention,0,0.0,
13918,50,2,585.0,23.4,8.861903482510593,15.0,41.400000000000006,324,2011-03-31 18:05:00,2011-10-21 12:25:00,203,3,3,3,333,3.0,Need Attention,0,0.005,Low
13919,59,2,331.86,13.2744,5.377711781045912,10.5,34.8,471,2011-08-10 10:15:00,2011-10-11 14:24:00,62,3,3,2,332,2.6666666666666665,Need Attention,0,0.0,
13922,352,1,134.0,22.333333333333332,10.60031446074439,12.6,39.8,90,2010-12-23 10:38:00,2010-12-23 10:38:00,0,1,1,1,111,1.0,Lost,1,0.999664235153304,High
13923,54,1,351.13,17.5565,10.710563047266644,5.04,35.400000000000006,185,2011-10-17 12:33:00,2011-10-17 12:33:00,0,3,1,2,312,2.0,Promising,0,0.0,
13924,2,6,1648.77,15.55443396226415,7.288826815284921,3.75,35.400000000000006,1205,2011-09-28 15:07:00,2011-12-08 09:39:00,70,5,5,5,555,5.0,Champions,0,0.0,
13925,93,4,476.09999999999997,15.87,6.345367574472925,6.64,33.199999999999996,318,2011-07-28 12:09:00,2011-09-08 12:47:00,42,2,4,3,243,3.0,Loyal Customers,1,0.983302666367457,High
13926,23,1,183.9,18.39,10.169065290816503,3.1,35.400000000000006,103,2011-11-16 13:16:00,2011-11-16 13:16:00,0,4,1,1,411,2.0,New Customers,0,0.0,
13927,75,1,348.99,16.61857142857143,6.632943755011258,5.04,41.6,214,2011-09-26 12:00:00,2011-09-26 12:00:00,0,2,1,2,212,1.6666666666666667,Lost,0,0.05437912917999024,Low
13928,11,4,409.17,16.3668,5.743758003258844,10.2,35.400000000000006,125,2011-07-29 15:59:00,2011-11-29 10:33:00,122,5,4,3,543,4.0,Loyal Customers,0,0.0,
13929,169,2,842.65,93.62777777777778,122.36689480592554,14.850000000000001,398.0,143,2011-01-17 15:11:00,2011-06-23 15:26:00,157,2,3,4,234,3.0,About to Sleep,1,0.9786635242524548,High
13930,58,2,337.34,19.843529411764706,8.034688031573216,12.600000000000001,39.599999999999994,274,2011-07-26 11:00:00,2011-10-13 09:45:00,78,3,3,2,332,2.6666666666666665,Need Attention,0,0.0025733548168249665,Low
13931,96,2,1211.13,21.247894736842106,32.04449722856607,8.5,255.0,677,2011-03-04 08:43:00,2011-09-05 10:12:00,185,2,3,4,234,3.0,About to Sleep,1,0.9497133685299112,High
13932,295,1,279.7,19.978571428571428,7.602750369886754,11.9,34.0,70,2011-02-18 12:02:00,2011-02-18 12:02:00,0,1,1,2,112,1.3333333333333333,Lost,1,0.9999081712062257,High
13933,109,2,608.7900000000001,26.469130434782613,13.93600011515091,14.850000000000001,67.5,205,2011-07-14 13:35:00,2011-08-22 14:03:00,39,2,3,3,233,2.6666666666666665,About to Sleep,1,0.9900591863429606,High
13934,264,1,896.6,29.886666666666667,20.60826722849157,9.95,90.0,388,2011-03-21 08:39:00,2011-03-21 08:39:00,0,1,1,4,114,2.0,Lost,1,0.9987284720673076,High
13936,180,1,376.58,14.483846153846153,6.715824939304523,3.4799999999999995,31.6,330,2011-06-13 08:47:00,2011-06-13 08:47:00,0,1,1,2,112,1.3333333333333333,Lost,1,0.9991703361914149,High
13937,169,1,158.85,17.65,8.654623042050991,6.6000000000000005,30.599999999999998,123,2011-06-23 16:35:00,2011-06-23 16:35:00,0,2,1,1,211,1.3333333333333333,Lost,1,0.9887702452316884,High
13938,35,1,71.66,10.237142857142857,4.855820268110268,6.64,19.799999999999997,70,2011-11-04 14:37:00,2011-11-04 14:37:00,0,3,1,1,311,1.6666666666666667,Promising,0,0.0,
13939,23,3,501.28999999999996,12.226585365853659,7.693203367179402,4.5600000000000005,35.400000000000006,701,2011-02-01 11:30:00,2011-11-16 13:33:00,288,4,3,3,433,3.3333333333333335,Potential Loyalists,0,0.0,
13940,17,4,778.66,16.567234042553192,7.089132130033747,4.74,39.6,420,2011-07-18 16:05:00,2011-11-22 15:15:00,126,4,4,4,444,4.0,Champions,0,0.0,
13941,22,5,1389.88,57.91166666666667,45.223935531171286,15.0,142.8,364,2010-12-02 10:17:00,2011-11-18 09:43:00,350,4,4,4,444,4.0,Champions,0,0.0,
13946,79,3,102.33,17.055,16.572210172454366,3.9000000000000004,45.0,91,2011-03-17 10:02:00,2011-09-21 13:33:00,188,2,3,1,231,2.0,Lost,0,0.06426089101171685,Low
13947,65,1,90.6,18.119999999999997,2.738065010185111,13.5,19.799999999999997,44,2011-10-05 14:42:00,2011-10-05 14:42:00,0,3,1,1,311,1.6666666666666667,Promising,0,0.0,
13948,361,1,102.0,34.0,11.854113210189952,23.4,46.8,40,2010-12-14 10:18:00,2010-12-14 10:18:00,0,1,1,1,111,1.0,Lost,1,0.9974554559941495,High
13949,3,6,2246.36,14.492645161290323,9.55859381315893,2.88,67.6,2150,2011-09-06 11:55:00,2011-12-07 09:35:00,91,5,5,5,555,5.0,Champions,0,0.0,
13950,11,4,615.61,19.858387096774194,13.272832176234829,6.6000000000000005,81.6,315,2011-04-07 11:29:00,2011-11-28 14:44:00,235,5,4,3,543,4.0,Loyal Customers,0,0.0,
13951,176,3,575.15,16.43285714285714,5.906075422034188,5.04,38.160000000000004,333,2011-02-18 15:21:00,2011-06-16 16:43:00,118,2,3,3,233,2.6666666666666665,About to Sleep,1,0.9930899172872449,High
13952,218,2,2939.311,23.144181102362207,12.011342721564402,0.001,70.80000000000001,1183,2011-04-15 09:27:00,2011-05-06 09:00:00,20,1,3,5,135,3.0,At Risk,1,0.9977875,High
13953,7,2,265.68,20.436923076923076,11.195409315589572,7.800000000000001,43.6,124,2011-08-16 10:03:00,2011-12-02 16:04:00,108,5,3,2,532,3.3333333333333335,Potential Loyalists,0,0.0,
13954,2,2,340.22,16.200952380952383,4.84024989516234,4.68,25.5,144,2011-09-30 10:52:00,2011-12-08 12:50:00,69,5,3,2,532,3.3333333333333335,Potential Loyalists,0,0.003946428571428572,Low
13955,154,2,259.21,8.361612903225806,7.094795320878629,0.55,23.4,149,2011-02-07 12:24:00,2011-07-08 17:19:00,151,2,3,2,232,2.3333333333333335,About to Sleep,1,0.9980611014250284,High
13956,5,5,951.07,6.604652777777778,6.185177059972413,0.65,49.01,482,2011-03-13 12:51:00,2011-12-04 13:20:00,266,5,4,4,544,4.333333333333333,Champions,0,0.0,
13959,79,3,594.04,6.600444444444444,6.9511132260342725,0.39,42.5,355,2010-12-12 13:56:00,2011-09-21 15:06:00,283,2,3,3,233,2.6666666666666665,About to Sleep,0,0.02763356201382887,Low
13960,21,2,230.22,19.185,16.86713453058128,6.959999999999999,70.8,142,2011-09-29 12:39:00,2011-11-18 15:27:00,50,4,3,2,432,3.0,Potential Loyalists,0,0.0,
13962,22,2,119.9,14.9875,3.047845843495744,10.08,19.9,84,2011-04-08 11:21:00,2011-11-18 08:47:00,223,4,3,1,431,2.6666666666666665,Lost,0,0.005,Low
13963,308,4,589.42,17.86121212121212,7.40694849346534,5.04,39.8,340,2010-12-07 09:21:00,2011-02-04 14:43:00,59,1,4,3,143,2.6666666666666665,Loyal Customers,1,0.9953437401827179,High
13967,146,1,80.7,40.35,6.5760930650348906,35.7,45.0,42,2011-07-17 12:02:00,2011-07-17 12:02:00,0,2,1,1,211,1.3333333333333333,Lost,1,0.9832242371387189,High
13969,7,18,7318.22,12.278892617449666,12.000165171771355,0.19,102.0,3712,2010-12-09 19:32:00,2011-12-02 15:11:00,357,5,5,5,555,5.0,Champions,0,0.0,
13971,19,8,2582.52,18.05958041958042,7.444206261581285,5.1,49.800000000000004,1602,2011-02-27 12:27:00,2011-11-21 12:06:00,266,4,5,5,455,4.666666666666667,Champions,0,0.0,
13972,71,2,190.25,12.683333333333334,5.204066633298379,4.75,23.6,187,2011-05-22 11:34:00,2011-09-30 11:54:00,131,3,3,1,331,2.3333333333333335,Lost,0,0.0,
13973,287,1,264.7,24.063636363636363,16.977250821453556,9.95,68.0,109,2011-02-25 15:21:00,2011-02-25 15:21:00,0,1,1,2,112,1.3333333333333333,Lost,1,1.0,High
13974,49,1,413.59000000000003,14.77107142857143,3.9572318601149714,8.2,24.96,249,2011-10-21 14:41:00,2011-10-21 14:41:00,0,3,1,3,313,2.3333333333333335,Lost,0,0.0,
13975,31,6,2398.2400000000002,7.3340672782874625,7.074607685045175,0.55,51.0,1547,2011-03-08 12:19:00,2011-11-08 13:19:00,245,4,5,5,455,4.666666666666667,Champions,0,0.0,
13976,207,1,339.26,37.69555555555556,24.321917641867348,15.0,69.36,106,2011-05-17 09:13:00,2011-05-17 09:13:00,0,1,1,2,112,1.3333333333333333,Lost,1,1.0,High
13978,15,2,132.53,12.048181818181819,14.151963692846177,0.85,40.56,117,2011-10-25 15:04:00,2011-11-25 11:36:00,30,4,3,1,431,2.6666666666666665,Lost,0,0.0,
13979,73,1,869.87,16.108703703703704,5.458738552980656,2.88,25.5,639,2011-09-27 13:32:00,2011-09-27 13:32:00,0,2,1,4,214,2.3333333333333335,Lost,0,0.03862366985511768,Low
13980,60,1,156.58,17.39777777777778,15.863459409739239,4.5600000000000005,47.2,106,2011-10-10 13:34:00,2011-10-10 13:34:00,0,3,1,1,311,1.6666666666666667,Promising,0,0.0,
13982,39,4,1817.09,16.670550458715596,15.334308715043655,1.25,81.6,1040,2010-12-09 13:57:00,2011-10-31 16:24:00,326,3,4,5,345,4.0,Loyal Customers,0,0.0,
13983,40,9,1484.7,14.847000000000001,12.894520917698715,0.85,70.8,1006,2010-12-08 10:38:00,2011-10-31 12:05:00,327,3,5,4,354,4.0,Loyal Customers,0,0.0,
13984,27,4,300.83,23.14076923076923,14.5121652769544,8.5,61.199999999999996,175,2010-12-08 15:58:00,2011-11-13 12:38:00,339,4,4,2,442,3.3333333333333335,Potential Loyalists,0,0.0,
13985,4,15,7028.2300000000005,20.196063218390805,8.323755094085175,6.72,53.1,3443,2011-03-20 13:48:00,2011-12-05 17:06:00,260,5,5,5,555,5.0,Champions,0,0.0,
13986,17,1,186.06,18.606,10.506644670027736,9.899999999999999,39.0,110,2011-11-22 15:00:00,2011-11-22 15:00:00,0,4,1,1,411,2.0,New Customers,0,0.0,
13988,20,6,3661.06,16.871244239631338,8.29332556382923,3.04,68.0,2546,2011-03-30 11:48:00,2011-11-20 10:15:00,234,4,5,5,455,4.666666666666667,Champions,0,0.0,
13989,66,2,529.11,17.068064516129034,6.79600491433746,10.2,45.0,398,2011-04-14 15:39:00,2011-10-05 09:47:00,173,3,3,3,333,3.0,Need Attention,0,0.0,
13990,213,1,292.58,19.505333333333333,8.325695909709433,6.6000000000000005,35.7,142,2011-05-10 15:19:00,2011-05-10 15:19:00,0,1,1,2,112,1.3333333333333333,Lost,1,1.0,High
13991,12,6,721.84,9.624533333333334,8.213671742618859,0.19,39.6,659,2011-07-19 12:58:00,2011-11-27 16:18:00,131,5,5,3,553,4.333333333333333,Loyal Customers,0,0.009006734006734008,Low
13992,30,1,76.8,15.36,6.262826837778608,8.5,20.0,64,2011-11-09 15:23:00,2011-11-09 15:23:00,0,4,1,1,411,2.0,New Customers,0,0.0,
13993,43,8,2782.36,25.06630630630631,20.571889864478482,7.800000000000001,141.6,823,2011-01-13 10:43:00,2011-10-28 09:06:00,287,3,5,5,355,4.333333333333333,Loyal Customers,0,0.0,
13994,4,6,2198.14,15.37160839160839,8.90378078029727,1.7,49.5,926,2011-07-14 18:28:00,2011-12-06 11:05:00,144,5,5,5,555,5.0,Champions,0,0.004006734006734007,Low
13995,15,5,1393.69,16.205697674418605,5.294419601739991,5.04,35.400000000000006,879,2011-04-08 08:20:00,2011-11-24 14:22:00,230,4,4,4,444,4.0,Champions,0,0.0,
13999,10,12,3901.81,18.758701923076924,11.627967067102462,2.2800000000000002,81.36,2243,2010-12-13 11:23:00,2011-11-29 13:40:00,351,5,5,5,555,5.0,Champions,0,0.0,
14000,211,1,262.2,32.775,16.0563071719496,15.0,53.1,100,2011-05-12 16:50:00,2011-05-12 16:50:00,0,1,1,2,112,1.3333333333333333,Lost,1,0.9999081712062257,High
14001,46,3,1020.98,32.93483870967742,21.05184708776053,15.0,90.0,348,2010-12-01 12:58:00,2011-10-25 10:31:00,327,3,3,4,334,3.3333333333333335,Need Attention,0,0.0,
14002,134,2,473.56,11.275238095238095,5.579087799419839,1.9,23.4,718,2011-07-06 14:59:00,2011-07-28 15:55:00,22,2,3,3,233,2.6666666666666665,About to Sleep,1,0.9661074518526941,High
14004,43,7,3545.86,23.175555555555558,9.541146067158483,8.7,49.5,1966,2011-02-24 09:28:00,2011-10-27 14:40:00,245,3,5,5,355,4.333333333333333,Loyal Customers,0,0.0,
14005,10,5,1560.9,24.3890625,27.059306981983816,4.5600000000000005,175.2,1092,2011-05-08 10:33:00,2011-11-30 12:41:00,206,5,4,4,544,4.333333333333333,Champions,0,0.0,
14006,116,3,503.6,20.144000000000002,7.037996874111271,13.200000000000001,35.7,296,2011-01-31 15:11:00,2011-08-16 09:39:00,196,2,3,3,233,2.6666666666666665,About to Sleep,1,0.9922270279167194,High
14009,198,2,695.61,16.562142857142856,5.357162761867784,7.6499999999999995,30.0,365,2011-05-18 13:00:00,2011-05-25 15:47:00,7,1,3,3,133,2.3333333333333335,At Risk,1,0.9968536374623401,High
14012,278,1,328.8,29.89090909090909,8.732062132790231,13.6,39.6,160,2011-03-07 12:26:00,2011-03-07 12:26:00,0,1,1,2,112,1.3333333333333333,Lost,1,1.0,High
14013,110,3,435.58,13.611875,7.007514601276031,2.88,39.6,366,2011-03-09 08:59:00,2011-08-21 15:01:00,165,2,3,3,233,2.6666666666666665,About to Sleep,1,0.9913212540541033,High
14014,77,1,346.54,11.551333333333334,6.793777443662914,2.88,30.0,620,2011-09-23 13:18:00,2011-09-23 13:18:00,0,2,1,2,212,1.6666666666666667,Lost,0,0.04851792665723119,Low
14015,53,1,865.5,45.55263157894737,28.947197300929627,15.0,108.48,306,2011-10-18 10:02:00,2011-10-18 10:02:00,0,3,1,4,314,2.6666666666666665,Lost,0,0.0011503141614306429,Low
14016,162,4,3161.4,21.802758620689655,18.936560885506587,4.5600000000000005,175.2,1656,2010-12-17 14:21:00,2011-07-01 11:29:00,195,2,4,5,245,3.6666666666666665,Loyal Customers,1,0.9673394926803743,High
14019,47,3,1065.01,18.051016949152544,9.85463862332148,8.7,74.0,673,2011-07-24 15:39:00,2011-10-24 10:13:00,91,3,3,4,334,3.3333333333333335,Need Attention,0,0.0,
14020,17,2,642.8,16.48205128205128,7.128543506468676,6.959999999999999,39.599999999999994,441,2011-09-12 15:32:00,2011-11-23 09:22:00,71,4,3,3,433,3.3333333333333335,Potential Loyalists,0,0.0,
14021,155,3,555.4,26.447619047619046,16.329708173988262,15.0,67.5,186,2011-03-28 15:10:00,2011-07-07 15:46:00,101,2,3,3,233,2.6666666666666665,About to Sleep,1,0.9820906544979278,High
14022,225,1,426.08,15.78074074074074,7.7302094338858565,5.04,35.400000000000006,439,2011-04-28 14:39:00,2011-04-28 14:39:00,0,1,1,3,113,1.6666666666666667,Lost,1,0.9997217380605739,High
